index,time,name,id,type,format,len,data
00001293,000.001.912,接收,232,DATA,STANDARD,6,020103230C00
00001294,000.001.642,接收,31F,DATA,STANDARD,8,000005020402FF80
00001295,000.000.239,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001296,000.005.340,接收,201,DATA,STANDARD,8,000000000B030000
00001297,000.035.958,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001298,000.000.261,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001299,000.000.253,接收,403,DATA,STANDARD,8,00009C000A030000
00001300,000.000.263,接收,404,DATA,STANDARD,8,0703050303030603
00001301,000.000.251,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001302,000.000.264,接收,406,DATA,STANDARD,8,D902000000001400
00001303,000.000.260,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001304,000.000.255,接收,408,DATA,STANDARD,8,0502000000009B01
00001305,000.000.282,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001306,000.000.236,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001307,000.000.293,接收,501,DATA,STANDARD,8,0000000000000000
00001308,000.002.118,接收,231,DATA,STANDARD,6,0201032B0E00
00001309,000.001.947,接收,232,DATA,STANDARD,6,020103230C00
00001310,000.001.640,接收,31F,DATA,STANDARD,8,000005020402FF80
00001311,000.000.234,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001312,000.004.338,接收,201,DATA,STANDARD,8,000000000B030000
00001313,000.037.254,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001314,000.000.269,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001315,000.000.237,接收,403,DATA,STANDARD,8,00009C000A030000
00001316,000.000.278,接收,404,DATA,STANDARD,8,0703050303030603
00001317,000.000.236,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001318,000.000.298,接收,406,DATA,STANDARD,8,D902000000001400
00001319,000.000.234,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001320,000.000.264,接收,408,DATA,STANDARD,8,0502000000009B01
00001321,000.000.256,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001322,000.000.258,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001323,000.000.282,接收,501,DATA,STANDARD,8,0000000000000000
00001324,000.002.156,接收,231,DATA,STANDARD,6,0201031F0E00
00001325,000.001.876,接收,232,DATA,STANDARD,6,020103230C00
00001326,000.001.687,接收,31F,DATA,STANDARD,8,000005020402FF80
00001327,000.000.234,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001328,000.003.046,接收,201,DATA,STANDARD,8,000000000B030000
00001329,000.038.391,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001330,000.000.251,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001331,000.000.266,接收,403,DATA,STANDARD,8,00009C000A030000
00001332,000.000.252,接收,404,DATA,STANDARD,8,0703050303030603
00001333,000.000.275,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001334,000.000.241,接收,406,DATA,STANDARD,8,D902000000001400
00001335,000.000.262,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001336,000.000.262,接收,408,DATA,STANDARD,8,0502000000009B01
00001337,000.000.255,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001338,000.000.283,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001339,000.000.250,接收,501,DATA,STANDARD,8,0000000000000000
00001340,000.002.184,接收,231,DATA,STANDARD,6,0201031F0E00
00001341,000.001.923,接收,232,DATA,STANDARD,6,020103230C00
00001342,000.001.606,接收,31F,DATA,STANDARD,8,000005020402FF80
00001343,000.000.239,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001344,000.005.630,接收,201,DATA,STANDARD,8,000000000B030000
00001345,000.035.838,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001346,000.000.233,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001347,000.000.282,接收,403,DATA,STANDARD,8,00009C000A030000
00001348,000.000.235,接收,404,DATA,STANDARD,8,0703050303030603
00001349,000.000.280,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001350,000.000.235,接收,406,DATA,STANDARD,8,D902000000001400
00001351,000.000.281,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001352,000.000.252,接收,408,DATA,STANDARD,8,0502000000009B01
00001353,000.000.264,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001354,000.000.258,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001355,000.000.258,接收,501,DATA,STANDARD,8,0000000000000000
00001356,000.002.168,接收,231,DATA,STANDARD,6,0201031F0E00
00001357,000.001.924,接收,232,DATA,STANDARD,6,020103230C00
00001358,000.001.626,接收,31F,DATA,STANDARD,8,000005020502FF80
00001359,000.000.235,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001360,000.004.474,接收,201,DATA,STANDARD,8,000000000B030000
00001361,000.036.982,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001362,000.000.262,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001363,000.000.252,接收,403,DATA,STANDARD,8,00009C000A030000
00001364,000.000.265,接收,404,DATA,STANDARD,8,0703050303030603
00001365,000.000.249,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001366,000.539.387,接收,406,DATA,STANDARD,8,D902000000001400
00001367,000.000.000,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001368,000.000.000,接收,408,DATA,STANDARD,8,0502000000009B01
00001369,000.000.000,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001370,000.000.000,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001371,000.000.000,接收,501,DATA,STANDARD,8,0000000000000000
00001372,000.002.134,接收,231,DATA,STANDARD,6,0201031F0E00
00001373,000.001.943,接收,232,DATA,STANDARD,6,020103230C00
00001374,000.001.640,接收,31F,DATA,STANDARD,8,000005020402FF80
00001375,000.000.236,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001376,000.003.328,接收,201,DATA,STANDARD,8,000000000B030000
00001377,000.037.968,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001378,000.000.248,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001379,000.000.268,接收,403,DATA,STANDARD,8,00009C000A030000
00001380,000.000.250,接收,404,DATA,STANDARD,8,0703050303030603
00001381,000.000.265,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001382,000.000.251,接收,406,DATA,STANDARD,8,D902000000001400
00001383,000.000.266,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001384,000.000.258,接收,408,DATA,STANDARD,8,0502000000009B01
00001385,000.000.256,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001386,000.000.281,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001387,000.000.251,接收,501,DATA,STANDARD,8,0000000000000000
00001388,000.002.156,接收,231,DATA,STANDARD,6,0201031F0E00
00001389,000.001.921,接收,232,DATA,STANDARD,6,020103230C00
00001390,000.001.627,接收,31F,DATA,STANDARD,8,000005020402FF80
00001391,000.000.248,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001392,000.006.052,接收,201,DATA,STANDARD,8,000000000B030000
00001393,000.035.577,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001394,000.000.263,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001395,000.000.249,接收,403,DATA,STANDARD,8,00009C000B030000
00001396,000.000.266,接收,404,DATA,STANDARD,8,0703050303030603
00001397,000.000.249,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001398,000.000.268,接收,406,DATA,STANDARD,8,D902000000001400
00001399,000.000.256,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001400,000.000.258,接收,408,DATA,STANDARD,8,0502000000009B01
00001401,000.000.263,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001402,000.000.253,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001403,000.000.281,接收,501,DATA,STANDARD,8,0000000000000000
00001404,000.002.136,接收,231,DATA,STANDARD,6,0201031F0E00
00001405,000.001.942,接收,232,DATA,STANDARD,6,020103230C00
00001406,000.001.641,接收,31F,DATA,STANDARD,8,000005020402FF80
00001407,000.000.256,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001408,000.004.713,接收,201,DATA,STANDARD,8,000000000B030000
00001409,000.036.683,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001410,000.000.255,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001411,000.000.258,接收,403,DATA,STANDARD,8,00009C000B030000
00001412,000.000.275,接收,404,DATA,STANDARD,8,0703050303030603
00001413,000.000.239,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001414,000.000.259,接收,406,DATA,STANDARD,8,D902000000001400
00001415,000.000.281,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001416,000.000.236,接收,408,DATA,STANDARD,8,0502000000009B01
00001417,000.000.280,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001418,000.000.250,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001419,000.000.277,接收,501,DATA,STANDARD,8,0000000000000000
00001420,000.002.144,接收,231,DATA,STANDARD,6,0201031F0E00
00001421,000.001.904,接收,232,DATA,STANDARD,6,020103230C00
00001422,000.001.660,接收,31F,DATA,STANDARD,8,000005020402FF80
00001423,000.000.233,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001424,000.003.625,接收,201,DATA,STANDARD,8,000000000B030000
00001425,000.037.812,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001426,000.000.260,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001427,000.000.275,接收,403,DATA,STANDARD,8,00009C000B030000
00001428,000.000.241,接收,404,DATA,STANDARD,8,0703050303030603
00001429,000.000.256,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001430,000.000.261,接收,406,DATA,STANDARD,8,D902000000001400
00001431,000.000.255,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001432,000.739.919,接收,408,DATA,STANDARD,8,0502000000009B01
00001433,000.000.000,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001434,000.000.000,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001435,000.000.000,接收,501,DATA,STANDARD,8,0000000000000000
00001436,000.000.000,接收,231,DATA,STANDARD,6,0201032B0E00
00001437,000.000.000,接收,232,DATA,STANDARD,6,020103230C00
00001438,000.001.661,接收,31F,DATA,STANDARD,8,000005020402FF80
00001439,000.000.239,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001440,000.002.459,接收,201,DATA,STANDARD,8,000000000B030000
00001441,000.039.000,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001442,000.000.251,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001443,000.000.266,接收,403,DATA,STANDARD,8,00009C000B030000
00001444,000.000.250,接收,404,DATA,STANDARD,8,0703050303030603
00001445,000.000.266,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001446,000.000.250,接收,406,DATA,STANDARD,8,D902000000001400
00001447,000.000.265,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001448,000.000.259,接收,408,DATA,STANDARD,8,0502000000009B01
00001449,000.000.270,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001450,000.000.268,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001451,000.000.250,接收,501,DATA,STANDARD,8,0000000000000000
00001452,000.002.162,接收,231,DATA,STANDARD,6,0201032B0E00
00001453,000.001.904,接收,232,DATA,STANDARD,6,020103230C00
00001454,000.001.638,接收,31F,DATA,STANDARD,8,000005020402FF80
00001455,000.000.247,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001456,000.005.028,接收,201,DATA,STANDARD,8,000000000B030000
00001457,000.036.422,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001458,000.000.255,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001459,000.000.257,接收,403,DATA,STANDARD,8,00009C000B030000
00001460,000.000.259,接收,404,DATA,STANDARD,8,0703050303030603
00001461,000.000.255,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001462,000.000.260,接收,406,DATA,STANDARD,8,D902000000001400
00001463,000.000.281,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001464,000.000.236,接收,408,DATA,STANDARD,8,0502000000009B01
00001465,000.000.281,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001466,000.840.432,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001467,000.000.000,接收,501,DATA,STANDARD,8,0000000000000000
00001468,000.000.000,接收,231,DATA,STANDARD,6,0201031F0E00
00001469,000.000.000,接收,232,DATA,STANDARD,6,020103230C00
00001470,000.000.000,接收,31F,DATA,STANDARD,8,000005020402FF80
00001471,000.000.000,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001472,000.003.862,接收,201,DATA,STANDARD,8,000000000A030000
00001473,000.037.590,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001474,000.000.267,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001475,000.000.236,接收,403,DATA,STANDARD,8,00009C000B030000
00001476,000.000.298,接收,404,DATA,STANDARD,8,0703050303030603
00001477,000.000.216,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001478,000.000.282,接收,406,DATA,STANDARD,8,D902000000001400
00001479,000.000.251,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001480,000.000.263,接收,408,DATA,STANDARD,8,0502000000009B01
00001481,000.000.257,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001482,000.000.259,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001483,000.000.281,接收,501,DATA,STANDARD,8,0000000000000000
00001484,000.002.126,接收,231,DATA,STANDARD,6,0201031F0E00
00001485,000.001.922,接收,232,DATA,STANDARD,6,020103230C00
00001486,000.001.652,接收,31F,DATA,STANDARD,8,000005020402FF80
00001487,000.000.253,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001488,000.002.672,接收,201,DATA,STANDARD,8,000000000A030000
00001489,000.038.626,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001490,000.000.235,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001491,000.000.281,接收,403,DATA,STANDARD,8,00009C000B030000
00001492,000.000.235,接收,404,DATA,STANDARD,8,0703050303030603
00001493,000.000.280,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001494,000.000.236,接收,406,DATA,STANDARD,8,D902000000001400
00001495,000.000.298,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001496,000.000.235,接收,408,DATA,STANDARD,8,0502000000009B01
00001497,000.000.263,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001498,000.000.259,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001499,000.000.268,接收,501,DATA,STANDARD,8,0000000000000000
00001500,000.002.144,接收,231,DATA,STANDARD,6,0201032B0E00
00001501,000.001.921,接收,232,DATA,STANDARD,6,020103230C00
00001502,000.001.641,接收,31F,DATA,STANDARD,8,000005020402FF80
00001503,000.000.235,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001504,000.005.391,接收,201,DATA,STANDARD,8,000000000A030000
00001505,000.036.067,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001506,000.000.261,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001507,000.000.251,接收,403,DATA,STANDARD,8,00009C000B030000
00001508,000.000.265,接收,404,DATA,STANDARD,8,0703050303030603
00001509,000.000.249,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001510,000.000.279,接收,406,DATA,STANDARD,8,D902000000001400
00001511,000.000.245,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001512,000.000.257,接收,408,DATA,STANDARD,8,0502000000009B01
00001513,000.000.263,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001514,000.000.254,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001515,000.000.281,接收,501,DATA,STANDARD,8,0000000000000000
00001516,000.002.156,接收,231,DATA,STANDARD,6,0201031F0E00
00001517,000.001.901,接收,232,DATA,STANDARD,6,020103230C00
00001518,000.001.661,接收,31F,DATA,STANDARD,8,000005020402FF80
00001519,000.000.235,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001520,000.004.196,接收,201,DATA,STANDARD,8,000000000A030000
00001521,000.037.399,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001522,000.000.265,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001523,000.000.247,接收,403,DATA,STANDARD,8,00009C000B030000
00001524,000.000.268,接收,404,DATA,STANDARD,8,0703050303030603
00001525,000.000.246,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001526,000.000.269,接收,406,DATA,STANDARD,8,D902000000001400
00001527,000.000.255,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001528,000.000.274,接收,408,DATA,STANDARD,8,0502000000009B01
00001529,000.000.246,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001530,000.000.257,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001531,000.000.280,接收,501,DATA,STANDARD,8,0000000000000000
00001532,000.002.157,接收,231,DATA,STANDARD,6,0201031F0E00
00001533,000.001.897,接收,232,DATA,STANDARD,6,020103230C00
00001534,000.001.666,接收,31F,DATA,STANDARD,8,000005020402FF80
00001535,000.000.235,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001536,000.002.859,接收,201,DATA,STANDARD,8,000000000A030000
00001537,000.038.576,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001538,000.000.259,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001539,000.000.258,接收,403,DATA,STANDARD,8,00009C000B030000
00001540,000.000.258,接收,404,DATA,STANDARD,8,0703050303030603
00001541,000.000.258,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001542,000.000.258,接收,406,DATA,STANDARD,8,D902000000001400
00001543,000.000.276,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001544,000.000.263,接收,408,DATA,STANDARD,8,0502000000009B01
00001545,000.000.237,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001546,000.000.279,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001547,000.000.258,接收,501,DATA,STANDARD,8,0000000000000000
00001548,000.002.132,接收,231,DATA,STANDARD,6,0201031F0E00
00001549,000.001.921,接收,232,DATA,STANDARD,6,020103230C00
00001550,000.001.659,接收,31F,DATA,STANDARD,8,000005020402FF80
00001551,000.000.239,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001552,000.005.416,接收,201,DATA,STANDARD,8,000000000A030000
00001553,000.036.061,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001554,000.000.267,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001555,000.000.237,接收,403,DATA,STANDARD,8,00009B000A030000
00001556,000.000.278,接收,404,DATA,STANDARD,8,0703050303030603
00001557,000.000.236,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001558,000.000.293,接收,406,DATA,STANDARD,8,D902000000001400
00001559,000.000.240,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001560,000.139.950,接收,408,DATA,STANDARD,8,0502000000009B01
00001561,000.000.000,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001562,000.000.000,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001563,000.000.000,接收,501,DATA,STANDARD,8,0000000000000000
00001564,000.000.000,接收,231,DATA,STANDARD,6,0201031F0E00
00001565,000.000.000,接收,232,DATA,STANDARD,6,020103230C00
00001566,000.001.675,接收,31F,DATA,STANDARD,8,000005020402FF80
00001567,000.000.235,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001568,000.004.173,接收,201,DATA,STANDARD,8,000000000A030000
00001569,000.037.232,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001570,000.000.268,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001571,000.000.236,接收,403,DATA,STANDARD,8,00009B000A030000
00001572,000.000.278,接收,404,DATA,STANDARD,8,0703050303030603
00001573,000.000.236,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001574,000.000.281,接收,406,DATA,STANDARD,8,D902000000001400
00001575,000.000.252,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001576,000.000.262,接收,408,DATA,STANDARD,8,0502000000009B01
00001577,000.000.258,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001578,000.000.260,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001579,000.000.280,接收,501,DATA,STANDARD,8,0000000000000000
00001580,000.002.128,接收,231,DATA,STANDARD,6,0201032B0E00
00001581,000.001.949,接收,232,DATA,STANDARD,6,020103230C00
00001582,000.001.640,接收,31F,DATA,STANDARD,8,000005020502FF80
00001583,000.000.234,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001584,000.003.024,接收,201,DATA,STANDARD,8,000000000A030000
00001585,000.038.413,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001586,000.000.259,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001587,000.000.258,接收,403,DATA,STANDARD,8,00009B000A030000
00001588,000.000.258,接收,404,DATA,STANDARD,8,0703050303030603
00001589,000.000.257,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001590,000.000.259,接收,406,DATA,STANDARD,8,D902000000001400
00001591,000.000.258,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001592,000.000.280,接收,408,DATA,STANDARD,8,0502000000009B01
00001593,000.000.238,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001594,000.000.279,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001595,000.000.257,接收,501,DATA,STANDARD,8,0000000000000000
00001596,000.002.180,接收,231,DATA,STANDARD,6,0201031F0E00
00001597,000.001.895,接收,232,DATA,STANDARD,6,020103230C00
00001598,000.001.637,接收,31F,DATA,STANDARD,8,000005020402FF80
00001599,000.000.240,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001600,000.005.603,接收,201,DATA,STANDARD,8,000000000A030000
00001601,000.035.862,接收,401,DATA,STANDARD,8,1A00AC0D00000002
00001602,000.000.231,接收,402,DATA,STANDARD,8,02320354FFFF0920
00001603,000.000.282,接收,403,DATA,STANDARD,8,00009B000A030000
00001604,000.000.234,接收,404,DATA,STANDARD,8,0703050303030603
00001605,000.000.281,接收,405,DATA,STANDARD,8,000000000B02CF0B
00001606,000.000.235,接收,406,DATA,STANDARD,8,D902000000001400
00001607,000.000.299,接收,407,DATA,STANDARD,8,000000FF0000FFFF
00001608,000.000.232,接收,408,DATA,STANDARD,8,0502000000009B01
00001609,000.000.265,接收,305,DATA,STANDARD,8,000002FF0D02FFFF
00001610,000.000.257,接收,103,DATA,STANDARD,8,5500000000FFFFFF
00001611,000.000.259,接收,501,DATA,STANDARD,8,0000000000000000
00001612,000.002.159,接收,231,DATA,STANDARD,6,0201031F0E00
00001613,000.001.920,接收,232,DATA,STANDARD,6,020103230C00
00001614,000.001.640,接收,31F,DATA,STANDARD,8,000005020402FF80
00001615,000.000.234,接收,320,DATA,STANDARD,8,00009B010D02FFFF
00001616,000.004.406,接收,201,DATA,STANDARD,8,000000000A030000
